AUC,Mean Insertion Errors for each Pixel
7.564521068308608,"[0.70807173 0.68207095 0.58281805 0.51211864 0.4028706  0.38961919
 0.36179717 0.34978801 0.35146047 0.30954277 0.3168212  0.31201534
 0.30767242 0.26945748 0.26406496 0.23618074 0.20814426 0.18466465
 0.18642422 0.13185463 0.1190853  0.09833722 0.0778954  0.07082391
 0.0669765  0.05415004 0.05350519 0.0431103  0.03896207 0.03535076
 0.0220128  0.01855661 0.0227785  0.01522102 0.01990159 0.01319702
 0.02075731 0.01896597 0.0217954  0.01621488 0.00700328]"
8.368748878903121,"[0.70290425 0.64980354 0.60336069 0.60584704 0.56351153 0.48025603
 0.45194743 0.37849104 0.39325984 0.38504164 0.3852753  0.3451287
 0.33737904 0.30640938 0.2925088  0.2540028  0.22342973 0.19460454
 0.16470169 0.14397398 0.11954963 0.09916221 0.09850541 0.07256062
 0.06493287 0.05884768 0.04578426 0.03570227 0.03490756 0.02871525
 0.03263351 0.02705633 0.02588199 0.02168704 0.01626708 0.01319171
 0.01284333 0.01390529 0.01804468 0.01423535 0.0078999 ]"
9.95770309638047,"[0.68634043 0.7002575  0.62521875 0.6822715  0.59330204 0.53904989
 0.44276969 0.381331   0.36831504 0.35472402 0.34450609 0.32227963
 0.29940726 0.27683941 0.27125043 0.27987916 0.27867581 0.28708423
 0.2752455  0.30575709 0.2738149  0.24457083 0.20383837 0.20924918
 0.19549337 0.15771059 0.1456802  0.12310046 0.0856175  0.07454332
 0.06095515 0.04467977 0.03299323 0.02688724 0.01996024 0.0159577
 0.02035495 0.01990916 0.012171   0.01423653 0.00929034]"
11.031530586623397,"[0.71463658 0.69379989 0.64968363 0.59931926 0.59398974 0.58203103
 0.54156403 0.4955529  0.46676835 0.44649993 0.46532462 0.44968804
 0.37119158 0.34876098 0.31867496 0.34255465 0.31447644 0.29707429
 0.30998479 0.25249649 0.24950971 0.21796984 0.20967662 0.19897835
 0.18165678 0.17575467 0.14876431 0.12842952 0.12167104 0.0965641
 0.08221324 0.06752464 0.06091411 0.04677122 0.03561732 0.02726985
 0.02514572 0.02295308 0.0164317  0.01694003 0.00804168]"
9.807957191788326,"[0.71258472 0.6795331  0.62723234 0.61713905 0.55909089 0.54657595
 0.54411664 0.54670564 0.51214932 0.49503061 0.43455334 0.40585076
 0.33738115 0.3062591  0.29449815 0.28045934 0.26043237 0.24107941
 0.21059898 0.21224711 0.18802256 0.16568921 0.16677888 0.12135851
 0.1059199  0.10202523 0.08276171 0.06956951 0.05799992 0.04567679
 0.03996124 0.03076546 0.02624569 0.02092766 0.02238409 0.02065422
 0.0195956  0.02002418 0.01515104 0.01427124 0.00989794]"
10.636491192495264,"[0.67922729 0.68815742 0.63612633 0.60773029 0.59512608 0.57439833
 0.52711563 0.50029993 0.46329733 0.42839835 0.4163038  0.38700517
 0.38116488 0.35694132 0.33754577 0.30474235 0.28898326 0.26212221
 0.23844876 0.24228803 0.21407803 0.18267719 0.19110158 0.23777705
 0.17162256 0.14417999 0.14109951 0.12581768 0.11902176 0.10312237
 0.08200718 0.07639941 0.05313154 0.04525299 0.0472809  0.03319796
 0.03056091 0.02637638 0.02055854 0.01131206 0.00821344]"
10.900603490801807,"[0.70272099 0.66643398 0.62728265 0.59118425 0.54695155 0.51670212
 0.48990633 0.47793571 0.44283356 0.41865099 0.38870567 0.39315069
 0.3463355  0.32953181 0.31846622 0.31541109 0.30884378 0.31094221
 0.30456924 0.29032993 0.26166684 0.2487201  0.22118859 0.20331551
 0.19411016 0.1774523  0.15914888 0.15455875 0.13631271 0.14224601
 0.11249463 0.09461654 0.08490606 0.0742996  0.06460449 0.04506809
 0.03492199 0.02444483 0.01602877 0.01140923 0.00712331]"
11.875237798598777,"[0.69897728 0.69854336 0.62869034 0.646074   0.59356889 0.59976328
 0.53497929 0.50510857 0.4783351  0.4427455  0.4547345  0.4164822
 0.40654354 0.4024392  0.37283003 0.35013651 0.34377627 0.32875365
 0.32852915 0.29652228 0.2904844  0.2801502  0.26599156 0.21697965
 0.21286313 0.18702734 0.18089065 0.15417281 0.1468817  0.12176483
 0.11321498 0.10055635 0.0930605  0.08237858 0.07311605 0.06182347
 0.05115177 0.02672811 0.01829845 0.01509202 0.00913389]"
12.377077550901873,"[0.70177495 0.63882476 0.6523112  0.56196666 0.54377554 0.52089471
 0.49276143 0.48198571 0.4908793  0.4742673  0.46024615 0.40881664
 0.42788717 0.43141079 0.4022703  0.39996149 0.37567229 0.37474231
 0.34533364 0.35636453 0.3371575  0.3392378  0.31696076 0.29304225
 0.28077475 0.26626968 0.23043826 0.20497793 0.17410817 0.12750984
 0.1207295  0.10276611 0.09387708 0.06984261 0.05954792 0.05381659
 0.03714101 0.03221792 0.02193872 0.01885909 0.00920935]"
