AUC,Mean Insertion Errors for each Pixel
10.056021958411382,"[0.69999136 0.72882705 0.65348104 0.65348667 0.60954105 0.56048096
 0.50973469 0.48318662 0.39501715 0.33753456 0.34917223 0.33258416
 0.32810451 0.34701106 0.31812765 0.28508813 0.2645164  0.26473429
 0.21838763 0.21913554 0.20002136 0.19202005 0.1760242  0.13558823
 0.11588463 0.10778377 0.1101488  0.10635744 0.0980928  0.091102
 0.08685107 0.08892886 0.08508017 0.0682395  0.0532595  0.04301322
 0.03417816 0.02237442 0.01784101 0.01096643 0.00823852]"
10.187922327702925,"[0.70146886 0.711617   0.67392404 0.62414621 0.59265872 0.53502096
 0.48374884 0.46422751 0.40991782 0.3609481  0.35502985 0.34037107
 0.33215896 0.33204158 0.34263143 0.31625603 0.28481474 0.25609748
 0.24086189 0.23573387 0.22668954 0.20989057 0.17963103 0.1429885
 0.11273796 0.10437971 0.1172704  0.11609245 0.12461256 0.10204889
 0.09134145 0.08436172 0.06913079 0.0652353  0.06401076 0.04102671
 0.04137857 0.02331285 0.01293859 0.01115512 0.00949672]"
10.857731997967473,"[0.70835474 0.72992589 0.68198243 0.65603023 0.56497222 0.59315647
 0.51726097 0.49171246 0.43951407 0.42261925 0.37351564 0.34436746
 0.32426382 0.27533378 0.27854031 0.30476083 0.29570973 0.28250739
 0.27746076 0.2425508  0.21585867 0.19461428 0.22920785 0.18904351
 0.17395451 0.15319324 0.15706645 0.16875481 0.13803329 0.12773465
 0.10780781 0.10656895 0.09627631 0.10386726 0.07896622 0.06944117
 0.04149055 0.01689212 0.02040508 0.01413214 0.00812254]"
10.501529452336374,"[0.69136965 0.71255673 0.68577886 0.63087666 0.62053865 0.55938049
 0.52154421 0.46650573 0.41436114 0.36075638 0.34133487 0.32299617
 0.32374965 0.31005952 0.3252928  0.32258423 0.29942308 0.28676971
 0.25284351 0.24546645 0.26628135 0.21511678 0.18397517 0.16524476
 0.12942542 0.12978802 0.12862061 0.13357804 0.1423608  0.11217261
 0.0771313  0.08901135 0.08754683 0.06813543 0.05980119 0.05362453
 0.03846991 0.03687217 0.02092257 0.01204951 0.0057949 ]"
9.734285223613282,"[0.68995303 0.73637435 0.67698243 0.61890325 0.62941131 0.54600832
 0.49984254 0.4720881  0.39880978 0.32707277 0.34180172 0.31243507
 0.32130433 0.33196132 0.35233162 0.31275472 0.27380714 0.25108866
 0.23631722 0.2103489  0.19974853 0.17205841 0.16229021 0.14198842
 0.11098501 0.08783837 0.08543421 0.08781348 0.07924021 0.07308259
 0.06892909 0.0669012  0.04081177 0.02981635 0.03094819 0.03150524
 0.02401441 0.01849267 0.01212017 0.01142524 0.00844275]"
9.89636453752301,"[0.70210546 0.74549923 0.73167379 0.6919742  0.63859525 0.63426245
 0.55520561 0.46920332 0.41570891 0.43124545 0.40010119 0.37095907
 0.40468871 0.32266862 0.27768639 0.25771041 0.2369683  0.20398122
 0.19448445 0.17274528 0.15426131 0.14794651 0.14984901 0.13563241
 0.12370992 0.12528694 0.09664048 0.08046298 0.06627969 0.04757912
 0.05053392 0.04223251 0.0304293  0.02338986 0.02772055 0.02289967
 0.01862775 0.01851911 0.01326599 0.00992329 0.00951934]"
10.178171642915514,"[0.70967171 0.7315939  0.73059577 0.73783171 0.72787485 0.66899638
 0.60623083 0.53588658 0.43758887 0.39067819 0.35597276 0.3278817
 0.31688471 0.29672762 0.2963681  0.25271285 0.24355159 0.23045909
 0.21839554 0.1990872  0.18966765 0.15056527 0.13630914 0.13629444
 0.12523721 0.13103456 0.11160302 0.1054733  0.08256699 0.06691152
 0.05805345 0.04080819 0.03620694 0.02759086 0.02831859 0.02235001
 0.02263955 0.01662516 0.01653041 0.00868274 0.00909705]"
10.14180094133971,"[0.67320327 0.68051075 0.67484333 0.64227151 0.63553012 0.57204081
 0.54280696 0.51198608 0.47358327 0.45839228 0.42658625 0.38833175
 0.35255422 0.33329239 0.32613443 0.29467975 0.26295977 0.2380223
 0.21799735 0.18122107 0.16921888 0.17145209 0.14523332 0.13582713
 0.12279941 0.1142415  0.10860756 0.09437404 0.08927664 0.07716082
 0.0713563  0.05385846 0.05100054 0.04385294 0.0402489  0.0285396
 0.02024712 0.0202308  0.01910118 0.0105939  0.00846756]"
10.40642211232047,"[0.68825985 0.64089547 0.61078706 0.61627239 0.59986226 0.54315805
 0.54431326 0.50966986 0.59116133 0.54482409 0.50453167 0.44412532
 0.37473312 0.30546589 0.28675946 0.26262811 0.2367009  0.2326778
 0.21234007 0.17651306 0.15152396 0.14669178 0.14581842 0.12344485
 0.15801128 0.12800229 0.13883622 0.14305879 0.12327061 0.10795953
 0.10045061 0.08433584 0.06294458 0.05086008 0.04307395 0.03680325
 0.02761181 0.02088619 0.01517842 0.01164463 0.00893186]"
